id	Cancer1	Cancer2	Normal1	Normal2
ENSG00000013375	214080.023427	184906.348111	164316.597564	163691.432922
ENSG00000013392	15536.2569389	11942.8185303	12908.147137	10729.7374864
ENSG00000013441	944156.77352	677719.78997	744347.170046	315535.512741
ENSG00000013503	14399.2027961	14576.5941606	8794.70133537	3013.17096334
ENSG00000013523	44999.9011701	41756.7631166	28048.8856501	20947.679436
ENSG00000013561	63794.8900163	71313.1319342	12470.7523384	20443.8284033
ENSG00000013563	42348.5988738	12952.8006224	14639.7345337	33273.9132602
ENSG00000013573	99197.4439199	106373.476481	154895.293822	92462.5433981
ENSG00000013583	1683.44462215	1160.84751761	472.059421526	1336.68039896
ENSG00000013588	3290.77359806	4710.86458118	22623.7304021	6619.48844738
ENSG00000013619	2153.01292009	52.0211817693	911.720992475	12.5639707777
ENSG00000013725	4276.76893415	1999.304384	2118.2074689	3681.18850507
ENSG00000013810	8765.12081378	3620.21757903	11885.677085	4049.01328967
ENSG00000014123	201801.658835	119415.13984	89924.3398236	62336.9461115
ENSG00000014138	6983.43153959	6315.46490691	23543.1548737	4294.95460358
ENSG00000014164	11774.0254194	17945.6916473	14007.4753897	12898.0735047
ENSG00000014216	81374.6147159	70426.8771474	132120.158177	88936.1074306
ENSG00000014257	5405.53411208	301.307835925	160.613457106	215.358217386
ENSG00000014641	85400.9246733	41554.9981274	27281.7385802	56445.4207301
ENSG00000014824	74773.2454215	58273.5611075	42751.7382025	48050.1570815
ENSG00000014914	375.366202953	1022.21699075	537.184980852	339.708452453
ENSG00000014919	44258.6535016	21565.5073035	20364.1475059	23742.7821371
ENSG00000015133	457633.158534	507174.808736	367052.847093	609019.204386
ENSG00000015153	35752.5673912	32277.386792	44752.9598421	48550.0665151
ENSG00000015171	44291.1413838	57504.0339394	44819.5962766	44175.9820668
ENSG00000015285	22155.5312652	4233.68218325	11934.319862	12460.3600937
ENSG00000015413	4480.33221791	7088.59261951	380.489507249	4381.31734316
ENSG00000015475	8151.93298919	5735.02609203	4569.48226113	14080.1541581
ENSG00000015479	789053.142874	720182.744581	607705.711259	996894.281993
ENSG00000015520	64.5299626262	189.06091215	115.151326606	94.3606912364
ENSG00000015532	17758.1970906	20742.0454309	10331.3272307	15898.5778907
ENSG00000015568	77243.5331787	150979.682829	338286.80162	305334.874393
ENSG00000015592	155.737923383	216.833181001	211.646225218	182.371541608
ENSG00000015676	108990.566686	110007.287531	65002.4643258	43905.2235833
ENSG00000016082	0.432926581383	0.533633440549	0.569971098615	0.598688583678
ENSG00000016391	11718.2099643	7419.84207003	1286.67288178	2384.18189679
ENSG00000016402	0.248245930869	0.239604328833	0.230107358185	0.23278881484
ENSG00000016490	0.44877643211	0.433232621126	0.797654236771	0.430112976845
ENSG00000016602	5.16625738073	142.977599245	16.0230585662	7.74002454145
ENSG00000016864	117817.073481	39966.762721	38742.8897814	30909.6945246
ENSG00000017260	233790.243105	75948.2192783	41552.538618	55732.451509
ENSG00000017427	212603.861646	162902.377346	162158.577722	54233.6961875
ENSG00000017483	62133.5208385	35924.862652	28319.9606687	43205.7671568
ENSG00000017797	43805.3226184	34892.1168249	13114.8191755	44929.7530785
ENSG00000018189	44713.0052654	28765.1718021	63453.6832059	43394.0655412
ENSG00000018236	601.511438116	1386.6141626	1291.77085964	800.568865401
ENSG00000018280	1923.49255647	2688.06251573	3208.46692971	3130.34418105
ENSG00000018408	615.767899496	632.570641656	1770.35696786	711.610792838
ENSG00000018510	33527.494128	24101.9524609	24244.58474	10915.5136028
ENSG00000018607	0.148960937151	0.146641337245	0.143384577231	0.144778821657
ENSG00000018610	11616.1803532	8458.58122356	10297.715108	10242.9729954
ENSG00000018625	71.4077297938	136.992933798	124.396303906	83.5341309619
ENSG00000018699	7021.50823486	7489.34675696	7047.09251518	4286.65830034
ENSG00000018869	24.4498237005	372.090726573	351.981461821	105.155937754
ENSG00000019102	9.45803395816	12.1623330677	7.05627221413	5.63754117884
ENSG00000019144	2287.74397446	2873.31206149	3531.72851337	4629.85516576
ENSG00000019169	2.62267506671	0.912702428543	0.866776726986	6.91085964325
ENSG00000019186	2.96122025904	8.92213323277	5.10848657595	4.192662735
ENSG00000019485	2385.97028657	2727.27273319	6327.98693423	2088.18676955
ENSG00000019505	29.3655148359	80.6935939035	42.3464192404	29.8344784484
ENSG00000019549	27.0286684791	21.390453093	27.3517075118	138.58510164
ENSG00000019582	1506406.0843	7138294.88933	2818907.74957	842187.001946
ENSG00000019991	316308.50207	2602.45063193	1462.57152311	2732.24188535
ENSG00000019995	39481.5745991	40612.7239718	33604.5081943	45204.1055626
ENSG00000020129	54858.1686405	28909.6779099	21374.5565792	23320.7869814
ENSG00000020181	766.445836434	3996.53592357	1117.0570344	1870.94487072
ENSG00000020219	5.69018515789	3.51432429302	5.649925835	4.26597550397
ENSG00000020256	16537.620548	19167.5329595	11237.8587153	13098.1453375
ENSG00000020426	6198.77409241	4191.32243188	3750.34716008	4471.66431193
ENSG00000020577	1902.83806393	5390.74614854	1002.98364242	1285.84761992
ENSG00000020633	46108.0678995	30060.1640379	94631.0528319	25139.9787294
ENSG00000020922	44815.0951954	26989.6341219	35463.1699055	25074.1416172
ENSG00000021300	5116.17772687	6404.65338114	7059.66889711	7922.69297989
ENSG00000021355	64887.3722358	23721.2260688	16289.4048362	31654.6927433
ENSG00000021461	245.786393158	1174.61705794	399.506949043	926.692895551
ENSG00000021488	146.309872019	299.372820277	253.195042778	254.014806154
ENSG00000021574	17806.6929057	17302.9720769	11582.7750503	10673.8585132
ENSG00000021645	249.671053659	480.83786522	460.889357645	794.842341228
ENSG00000021762	2060.86742295	1440.60552151	1789.9429557	292.626764178
ENSG00000021776	121217.38165	109524.809098	55822.535766	55812.6556142
ENSG00000021826	1904.47690873	313.339349538	115.062703765	301.76242742
ENSG00000021852	0.418660508835	0.401192409887	0.395667917546	0.397852077694
ENSG00000022267	760.470713255	3742.3688331	811.275972875	1673.13842786
ENSG00000022277	35447.6110772	16943.5576585	24533.0453013	25783.9984866
ENSG00000022355	14.5405563642	23.0744429099	31.6422827022	21.4902047332
ENSG00000022556	2487.12259454	1381.13349479	1714.15866906	20947.6877003
ENSG00000022567	11714.380516	35386.5047537	14460.2754493	10318.559763
ENSG00000022840	277136.501187	149735.123866	181228.891408	152944.313512
ENSG00000022976	15089.0631091	14379.5107254	8995.4790128	12241.709943
ENSG00000023041	16662.8432073	11689.3507622	13040.1769797	11091.289118
ENSG00000023171	116.570134762	313.782382463	119.150166878	202.980539487
ENSG00000023191	93326.9177722	90761.9118967	62211.8764037	91683.1572826
ENSG00000023228	137072.745205	144972.339604	91374.2833709	45660.6419535
ENSG00000023287	192876.244816	151145.156834	110978.407535	200738.107697
ENSG00000023318	363558.233287	79387.6250065	60984.635382	86331.15581
ENSG00000023330	21324.710173	9385.59702319	5873.1340212	4978.0245136
ENSG00000023445	11171.7524432	3624087.76782	241818.768943	11013.313904
ENSG00000023516	140385.80049	80041.0489967	84291.7376076	75540.6823459
ENSG00000023572	2705.32929319	1677.40383878	753.756309147	600.028716558
ENSG00000023608	2883.85568117	3257.94291652	4231.38784366	3502.64781484
ENSG00000023697	6961.45192097	5709.98510388	5589.5112723	7373.35580776
ENSG00000023734	77145.8942925	42116.5058101	46509.1749399	70400.6320592
ENSG00000023839	2302.39321325	4916.36126398	1780.34364674	1583.38310142
ENSG00000023892	105715.060509	114806.600049	76291.8951107	61808.9222153
ENSG00000023902	1146.74388045	39540.0176202	27899.1001276	1773.69978267
ENSG00000023909	2452.43933616	4336.01538291	4459.22158364	2833.16934752
ENSG00000024048	318831.240997	219659.220956	195818.411375	132796.573958
ENSG00000024422	372.251293361	365.171328412	345.713656157	476.767325899
ENSG00000024526	711.738880239	520.212989033	1096.97524295	186.038284044
ENSG00000024862	13250.6301196	9065.15641517	6774.73813934	8329.72395943
ENSG00000025039	255714.032982	130781.536089	40016.4820974	103045.948519
ENSG00000025156	6925.68794824	4922.8669429	3257.70434157	8174.25668404
ENSG00000025293	45184.6697786	55349.8368461	55942.9489143	50437.2215119
ENSG00000025423	75.6477687346	45.3233001864	32.1525951432	31.1346668828
ENSG00000025434	894.978953521	527.996944529	549.082865726	765.289884953
ENSG00000025708	73990.9553164	31276.653787	29805.4139058	41104.2643185
ENSG00000025770	47062.5069264	21809.8790428	32714.7585632	56425.8077691
ENSG00000025772	6506.7182774	3073.74944125	3928.71647492	10475.8599116
ENSG00000025796	740578.142056	487435.649213	315506.560879	333426.746273
ENSG00000025800	193924.069772	138175.168454	94932.8982742	135998.912438
ENSG00000026025	3437851.56376	3867452.20331	2106770.06432	5948979.54844
ENSG00000026036	27104.2780929	40691.8697553	37511.7374327	28701.9754036
ENSG00000026103	429.324634905	607.943651114	586.675460653	646.52711446
ENSG00000026297	109191.113351	145668.102505	86164.5567738	193869.687897
ENSG00000026508	859431.213583	13464.2900775	16585.6570538	1008700.69973
ENSG00000026559	93.2413187646	177.04599009	202.738860588	195.557032705
ENSG00000026652	1233.59632675	2847.45210998	1706.56415518	871.862991087
ENSG00000026751	2922702.46441	3960981.26541	771337.179256	1913314.1641
ENSG00000026950	311437.290651	162268.368058	164815.966712	157114.061889
ENSG00000027001	1310.76114512	1510.03615643	3451.42407161	1481.76431227
ENSG00000027075	895.616006269	1079.72222483	768.8498128	1058.51162782
ENSG00000027644	45.6983331389	1462.03752137	26.4280068381	176.748995144
ENSG00000027697	33035.3715938	39029.0844246	13449.4815281	23692.4793054
ENSG00000027847	42953.058253	56538.7289477	27120.5871096	48632.2598712
ENSG00000027869	319.895536586	610.539965608	58.2047636103	278.975633058
ENSG00000028116	24948.0906235	16279.5958359	22266.0129585	20035.5598286
ENSG00000028137	496.923151388	751.899659781	491.623259992	945.026442134
ENSG00000028203	82613.2641272	53245.463831	37987.8485249	25162.0528876
ENSG00000028277	296967.187008	327458.988298	92594.3753556	153956.828523
ENSG00000028310	61618.6039737	70529.4226537	48803.0095773	36527.9902718
ENSG00000028528	84295.6720336	92944.9068982	56325.9300644	56258.4124181
ENSG00000028839	14966.9785446	6548.25699556	5613.05953714	5357.38665206
ENSG00000029153	1854.95093734	2486.24345931	2444.20827782	3500.28796653
ENSG00000029363	939942.671999	660743.931004	590119.896964	517906.204172
ENSG00000029364	192921.743288	163084.691643	92213.2792015	136248.219557
ENSG00000029534	857.38928309	571.443624319	860.19397711	23.8006562307
ENSG00000029559	0.582214233296	1.40646849589	0.863498409907	0.745389103192
ENSG00000029639	3031.38356394	2346.31265173	1746.44989395	1723.86797311
ENSG00000029725	81619.4831864	59152.1453115	53677.4404822	24100.6132868
ENSG00000029993	6916.6796146	3829.85819916	4358.4749592	24297.9873982
ENSG00000030066	38753.663906	55994.0935498	50041.9145485	38996.581691
ENSG00000030110	73291.2495324	26633.4458617	15484.4942056	46653.3411084
ENSG00000030304	1.30813057965	0.910829771916	2.63533719195	1.37723628465
ENSG00000030419	9437.57035988	1804.63364188	817.514331808	1352.43802826
ENSG00000030582	456000.542009	204233.05212	142992.834607	740396.658877
ENSG00000031003	61829.6064508	79507.897621	53035.2798964	47195.6368042
ENSG00000031081	71730.5598871	37197.7504996	21003.882751	17233.2219364
ENSG00000031691	1811.75954338	699.187744935	1351.42643977	315.070648689
ENSG00000031698	76005.5418507	107013.756203	62469.0481037	33087.9273209
ENSG00000031823	71844.9382131	66131.3943011	39696.6914366	23170.7768515
ENSG00000032219	36271.091914	28697.7056952	48664.6929194	46596.3007752
ENSG00000032389	5254.73645161	4977.31324838	6177.95218031	10022.5215498
ENSG00000032444	87153.0204311	109995.281242	96933.3026104	103802.992078
ENSG00000032742	755.420906077	1881.53392385	1872.07989159	1467.23421776
ENSG00000033011	60488.5055849	31936.3539321	20043.7044298	26196.4818031
ENSG00000033030	27148.0235038	32386.2226557	54206.753336	23933.5016189
ENSG00000033050	73041.4023313	44842.1059295	34415.4101551	34273.6727719
ENSG00000033100	580113.904273	289072.522055	287341.551306	223830.394256
ENSG00000033122	298.092325531	411.992558376	209.312954361	756.893304057
ENSG00000033170	594910.134805	460534.430724	346347.235	291106.212996
ENSG00000033178	71502.4858861	77772.5293917	75689.7234275	80043.1941724
ENSG00000033327	28161.0284531	54450.0632056	87775.2295073	62276.5269957
ENSG00000033627	73688.1540485	109758.963724	169990.620377	104422.011924
ENSG00000033800	205616.608362	229139.264022	219825.930695	84905.4759263
ENSG00000033867	4367.61916096	417.680583468	96.2886862816	4040.84175115
ENSG00000034053	127.105725314	192.409882702	166.083485973	344.815302092
ENSG00000034152	46690.0793978	39635.6980508	123773.4979	182677.208098
ENSG00000034239	90.5144577599	136.641283317	136.830236238	170.767874947
ENSG00000034510	152950.566056	47945.9820361	100063.257323	130999.789131
ENSG00000034533	4707.90282917	3156.63459652	2871.24490248	979.61843942
ENSG00000034677	140268.813271	174075.090622	149747.209041	142606.005146
ENSG00000034693	3147.55857516	4620.87669261	2913.45334626	1614.89518816
ENSG00000034713	23038.1459876	20077.7838567	31348.9926554	37213.7420273
ENSG00000034971	1.03622936293	2.53593504283	0.967292524023	0.981972081363
ENSG00000035115	11090.1723829	12116.1646406	5315.71529148	11143.1228078
ENSG00000035141	44160.8958224	32366.3337988	33410.2799089	37377.1146697
ENSG00000035403	11702.1707735	8051.37035516	6503.52208097	9562.41030741
ENSG00000035499	2059.34836706	1240.00025185	820.858704883	1499.51463532
ENSG00000035664	5904.28655634	2680.89892841	2378.46451176	3255.71143222
ENSG00000035681	1439.9746617	709.162135923	5189.75530754	8877.56274215
ENSG00000035687	42876.0939409	31854.0876055	20593.8628215	26219.7509566
ENSG00000035720	8170.36576249	14383.7619196	21157.6740254	13131.0428702
ENSG00000035862	156133.474646	108376.125325	37183.6807688	10926.3501453
ENSG00000035928	131588.688484	72412.1532223	97367.6742476	87399.3025028
ENSG00000036054	97793.8514528	55427.9829857	53062.5773046	48609.4167886
ENSG00000036257	97769.9378299	76024.5151284	80475.0631286	51992.779637
ENSG00000036448	19.206408387	48.3196910567	9.40826612586	13.3913581505
ENSG00000036473	0.133276921316	0.131965332325	0.13011081107	0.130906633257
ENSG00000036530	9841.17154126	17036.3849726	14102.7561584	12905.1385569
ENSG00000036549	52285.8495017	32779.3552788	33389.2584075	13000.2542344
ENSG00000036565	28.7449158895	37.4041209431	44.2442292452	47.1230743173
ENSG00000036672	8.28418668535	9.19034841703	1812.29485558	693.563586192
ENSG00000036828	0.270898490819	0.260053646681	0.256752400935	0.257550606541
ENSG00000037042	10437.5157075	11258.6611827	8437.60966017	9688.58321159
ENSG00000037241	5043.74224481	3435.0308637	1772.99817695	2916.4645754
ENSG00000037280	179.966656393	395.407418954	215.748503182	262.91358776
ENSG00000037474	114198.041345	77823.2007512	50760.9927829	68865.528733
ENSG00000037637	33797.2143414	40832.711876	31204.8287492	24384.789717
ENSG00000037749	20153.8049984	19173.4967548	10682.8060074	7827.72139817
ENSG00000037757	18282.6405688	13968.8934608	10105.4365859	9237.00277751
ENSG00000037897	6535.35873775	5473.49568211	4241.77367766	2690.83106826
ENSG00000037965	0.314458640451	0.310332898509	0.380033544295	0.393343893327
ENSG00000038002	41840.3554288	14966.5540376	12563.3678789	35074.0453088
ENSG00000038210	81197.4917913	32591.2530574	30027.8747347	40865.2843017
ENSG00000038219	221427.814974	200789.176236	280323.650731	221523.357543
ENSG00000038274	123214.862543	82031.3954984	36307.8975718	47170.7976887
ENSG00000038295	4.62685055894	2.56476781601	6.02976170011	8.4558791009
ENSG00000038358	59829.1826278	68078.0344512	46331.1941391	70847.9091288
ENSG00000038382	21362.0093145	4275.85672392	2903.49432352	90071.8471641
ENSG00000038427	2046.59000581	8688.11066986	4108.93500006	18930.7391249
ENSG00000038532	25879.3070535	28903.8427429	39002.7415105	42254.7148813
ENSG00000038945	918.909322185	1671.72254177	2909.12477135	1668.61777508
ENSG00000039068	1849.84731068	2202.55633255	2638.66760473	2794.46591556
ENSG00000039123	208390.595777	128064.89024	81125.9490704	66019.5010924
ENSG00000039139	26.7382484785	33.8550563362	27.353408004	25.8287664972
ENSG00000039319	46488.5532242	31534.3647839	26186.6079028	25766.5051992
ENSG00000039523	73944.9919308	95989.4834005	214400.623875	83662.43375
ENSG00000039537	1.03709427429	0.946355415295	1.38431868299	2.76694590243
ENSG00000039560	401.973187498	230.251186881	204.218097926	822.084631196
ENSG00000039600	1010.92430395	824.085344388	406.053782477	423.832091692
ENSG00000039650	64667.9198363	79473.3223266	55560.5461764	57181.2307529
ENSG00000039987	506.621422673	701.591722542	641.857494771	353.206917823
ENSG00000040199	26585.834084	47355.2746859	234784.436742	36023.2987586
ENSG00000040275	5228.35336228	4204.20165517	2173.46371339	1367.61134296
ENSG00000040341	26584.061526	33711.7161808	27105.0892205	18405.1509797
ENSG00000040487	6481.0772897	8916.25309472	17517.2349685	13970.8166076
ENSG00000040531	26635.2999495	7687.88745344	9471.36657394	8981.63064583
ENSG00000040608	61.8231068942	10.659315464	16.7289588693	5.4310474804
ENSG00000040633	8108.78758867	5665.06836693	4973.48581107	3961.89555786
ENSG00000040731	28.574130637	29.2840012907	27.5973190988	31.9288079944
ENSG00000040933	560479.612503	512264.306365	567194.831574	495209.450771
ENSG00000041353	44.2683015181	8.2522067935	34.6090705048	5.84847050204
ENSG00000041357	65923.7160456	38496.0147548	20538.8496965	25254.8228843
ENSG00000041515	69.404682265	114.191462533	36.3371000266	164.41084536
ENSG00000041802	35459.6105434	22624.3971102	22995.7309736	19531.5214761
ENSG00000041880	12474.2525535	7548.2619043	5005.83098311	6281.24509771
ENSG00000041982	1201.04470286	1844.74467477	4206.67584768	10186.4158794
ENSG00000041988	4126.27154152	4208.75221676	3647.48874602	6301.50881969
ENSG00000042062	17108.4465958	49251.6265361	29221.7124978	36007.4633574
ENSG00000042088	19829.2882968	16856.5537542	32438.8450088	20915.9387921
ENSG00000042286	4755.06037288	8835.10656828	8664.66044428	12597.8880879
ENSG00000042304	181.128520959	248.515063982	340.413134987	294.700802539
ENSG00000042317	2625.29657783	1971.59001028	774.492174964	2034.35453211
ENSG00000042429	24101.6063199	27378.7938761	48327.7284035	52350.2204686
ENSG00000042445	41270.0357294	33982.9959381	28410.6089369	45299.7935096
ENSG00000042493	6994.04711261	2884.06902013	7243.068749	5279.63564564
ENSG00000042753	7777.94958339	7453.6951575	4544.06267372	13202.3326215
ENSG00000042781	358.151742437	497.859070722	89045.0643334	195000.568362
ENSG00000042813	9.30163799117	9.30533534777	15.2216964108	6.3782966655
ENSG00000042832	3316.15094683	3736.36151719	412.985533076	2656.33848975
ENSG00000042980	3405.28425294	3186.27066164	54160.5895331	7351.81533431
ENSG00000043039	465.339396007	287.978214337	926.494987111	348.062505016
ENSG00000043093	128549.829829	40101.0937857	29999.5209775	60160.1838032
ENSG00000043143	99970.7279107	327056.393832	116181.470993	126222.642765
ENSG00000043355	0.607626354255	0.591467082261	0.571971279289	0.994587157016
ENSG00000043462	941.703047282	768.191264906	354.447338757	1062.28023747
ENSG00000043514	3713.9004872	4135.4531548	3046.93170434	2714.9237482
ENSG00000043591	39.0157974979	13.8127664595	25.5179071897	19.908062609
ENSG00000044012	0.537267277273	0.50015156769	0.378687216201	0.567515650826
ENSG00000044090	98860.7045578	83715.5682383	43430.6796913	81708.9736367
ENSG00000044115	130504.069523	156309.446134	106702.531146	187447.480585
ENSG00000044446	25028.2283451	24048.436696	25708.1304199	26723.0826683
ENSG00000044459	3645.38125411	4160.812584	4671.37693435	2144.88725605
ENSG00000044524	25.1745244594	44.4863844442	47.7381353972	71.8603170498
ENSG00000044574	17139054.0113	4887410.67933	3054397.48898	21234702.518
ENSG00000046604	332.627078111	804.825381393	329.011649797	331.464223411
ENSG00000046647	5772.29609671	5488.15501485	3926.77897722	6865.79343745
ENSG00000046651	37033.3587616	47305.0014464	45318.9746694	55244.2910283
ENSG00000046653	598.020043221	1884.94082875	1240.70626585	1622.38562291
ENSG00000046774	21239.3945399	1741.03104499	438.578754084	2722.07424326
ENSG00000046889	235.210325748	304.40028096	331.853498993	441.206044447
ENSG00000047056	17806.0474061	18651.031342	13902.4973671	14309.1758921
ENSG00000047188	97254.4452324	88746.9770862	43629.7387308	41201.116518
ENSG00000047230	2187.78070637	4924.47367004	4118.21852155	4451.67168837
ENSG00000047249	12882.3574116	9364.28539394	7610.2353347	6796.43549531
ENSG00000047315	181798.719187	101190.959284	76390.789866	89308.7584838
ENSG00000047346	1181032.67323	1008829.57328	232767.153502	387986.034479
ENSG00000047365	7190.08782123	2214.03925361	19698.4010323	11892.7739117
ENSG00000047410	402015.380052	365971.411162	268576.93153	320983.124566
ENSG00000047457	330.975419433	642.19362014	715.357797778	3223.42548515
ENSG00000047578	12805.0398714	12980.0313615	18426.6645387	20654.3099849
ENSG00000047579	10329.1839117	7666.95992307	4645.09031149	4870.10415842
ENSG00000047597	1719.06985405	4482.44323511	25200.5523324	6804.2424232
ENSG00000047617	0.748960675101	0.726799095694	1.530876945	1.2042628178
ENSG00000047621	23663.8148086	10351.6486981	6228.01603885	5681.56987693
ENSG00000047634	58.9494687587	1262.32568067	159.982274082	93.3355464524
ENSG00000047644	78005.9787996	68305.4267861	113328.347789	85617.6271622
ENSG00000047648	1812.95097442	325.305924054	119.119095187	1662.38953474
ENSG00000047662	364.161937983	812.802110872	588.406077302	871.210332766
ENSG00000047849	185153.537428	187526.481632	324831.275699	127186.865825
ENSG00000047932	54034.3579711	34158.8238588	24427.2247673	8615.19640688
ENSG00000047936	0.394949158321	0.388411193633	0.571269821924	0.384993744884
ENSG00000048028	17203.4677717	16744.7858144	29458.8293195	15233.2690727
ENSG00000048052	415268.61399	182607.812962	61608.6114333	146110.52455
ENSG00000048140	11043.7103261	19529.9044978	6855.89963846	13948.4240415
ENSG00000048162	7682.5313365	7499.04398284	2810.66111971	2378.72361588
ENSG00000048342	2545.32176147	6629.197563	2967.66576725	3052.56155098
ENSG00000048392	14812.2222988	14891.6516378	10829.9733102	6274.05047788
ENSG00000048405	98371.0650056	89615.3339965	107832.356355	64934.6893315
ENSG00000048462	162557.513691	213739.822903	96756.0028618	127309.173123
ENSG00000048471	92173.2392001	165715.598192	199088.364367	123049.717113
ENSG00000048540	20.5628920153	75.1649677887	151.383558645	54.2203117657
ENSG00000048544	26409.2329146	20902.3909784	10241.4798966	9520.78351507
ENSG00000048545	8.68241476229	19.9162002578	12.7009309097	22.161191547
ENSG00000048649	87088.3196308	93836.4077327	71479.1432658	59149.3162316
ENSG00000048707	124908.68613	161867.625005	129245.96611	167604.567111
ENSG00000048740	80605.2314736	87185.8009111	94503.4429734	85976.225555
ENSG00000048828	1030219.70401	453127.421493	311245.670917	388359.412735
ENSG00000048991	92406.4251751	51398.4623267	56679.9502751	48199.9102855
ENSG00000049089	4028.35574193	10884.7351587	4617.6817904	548.250693183
ENSG00000049130	11.9779232549	48.4844299907	66.3690494249	282.472163961
ENSG00000049167	8228.73020801	8881.97003245	4088.30359007	2616.35816927
ENSG00000049192	378.74267001	69.9753012603	75.4230851289	168.378557955
ENSG00000049239	119470.715092	67117.6514892	59462.2771161	121368.87309
ENSG00000049245	35724.3361369	25223.5054398	36977.1077817	45497.0012401
ENSG00000049246	100.483401806	1001.91239009	1264.28512233	922.539401325
ENSG00000049247	0.376848711244	0.504621611591	0.365695221956	0.367642940865
ENSG00000049249	2411.51009465	4412.32752206	4978.98829479	6543.86512421
ENSG00000049283	139.212583542	168.976867008	214.093686551	201.226404256
ENSG00000049323	20320.6634582	62672.8358349	67229.4012387	62398.4211144
ENSG00000049449	41307.1307739	44017.6503183	37072.6219179	53042.1259689
ENSG00000049540	682.61772248	749.858828973	1115.86868016	1231.58852651
